Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
1793,2,68,Nail Care,The pro was late.,2023-12-27
1794,1,50,Nail Care,The pro was late.,2023-12-23
1795,5,146,Nail Care,Very convenient.,2024-01-10
1796,1,91,Wellness Package,Liked the service.,2024-02-28
1797,5,98,Facial,Great experience.,2024-02-08
1798,3,127,Facial,Great experience.,2024-02-05
1799,5,112,Massage,Great experience.,2024-01-16
1800,19,209,Wellness Package,Best home service ever.,2024-02-16
1801,1,147,Facial,Liked the service.,2024-02-26
1802,15,482,Massage,Best home service ever.,2024-02-16
1803,1,172,Nail Care,Easy to book.,2024-02-28
1804,1,135,Yoga Session,Liked the service.,2024-02-27
1805,1,143,Nail Care,Liked the service.,2024-02-28
1806,1,73,Nail Care,Too expensive for what it is.,2023-12-24
1807,1,198,Facial,Liked the service.,2024-02-26
1808,2,80,Facial,Not worth the price.,2023-12-26
1809,3,141,Facial,Great experience.,2024-02-13
1810,1,131,Facial,"First time trying, was okay.",2024-02-28
1811,11,388,Wellness Package,Best home service ever.,2024-02-20
1812,4,103,Facial,Great experience.,2024-01-27
1813,1,170,Facial,Easy to book.,2024-02-28
1814,1,87,Yoga Session,"First time trying, was okay.",2024-03-01
1815,2,142,Facial,Good value for money.,2024-02-14
1816,3,130,Massage,Great experience.,2024-02-10
1817,1,71,Nail Care,The pro was late.,2023-12-10
1818,3,142,Nail Care,Very convenient.,2024-02-06
1819,2,74,Facial,Not worth the price.,2023-12-24
1820,2,67,Nail Care,The pro was late.,2023-12-05
1821,3,141,Nail Care,Good value for money.,2024-01-23
1822,2,103,Massage,Very convenient.,2024-02-06
1823,14,317,Wellness Package,Highly recommend the wellness package.,2024-02-26
1824,1,77,Facial,The pro was late.,2023-12-08
1825,3,138,Nail Care,Good value for money.,2024-01-03
1826,1,72,Facial,Too expensive for what it is.,2023-12-27
1827,1,82,Facial,Not worth the price.,2023-12-19
1828,5,101,Massage,Great experience.,2024-01-11
1829,3,95,Nail Care,Very convenient.,2024-02-12
1830,2,101,Nail Care,Good value for money.,2024-01-25
1831,1,110,Yoga Session,Liked the service.,2024-02-27
1832,8,359,Wellness Package,Absolutely incredible service!,2024-02-17
1833,2,93,Facial,Too expensive for what it is.,2023-12-16
1834,8,397,Wellness Package,Absolutely incredible service!,2024-02-24
1835,1,138,Nail Care,Easy to book.,2024-02-28
1836,1,50,Nail Care,The pro was late.,2023-12-30
1837,2,89,Facial,The pro was late.,2023-12-12
1838,4,137,Facial,Very convenient.,2024-02-14
1839,1,99,Nail Care,Not worth the price.,2023-12-28
1840,12,463,Wellness Package,Best home service ever.,2024-03-01
1841,1,188,Massage,"First time trying, was okay.",2024-03-01
1842,1,60,Nail Care,The pro was late.,2023-12-29
1843,1,98,Facial,The pro was late.,2023-12-09
1844,15,437,Massage,Absolutely incredible service!,2024-02-18
1845,14,218,Wellness Package,Best home service ever.,2024-02-23
1846,2,93,Nail Care,The pro was late.,2023-12-22
1847,17,380,Massage,Best home service ever.,2024-02-18
1848,5,99,Nail Care,Great experience.,2024-01-25
1849,4,89,Nail Care,Great experience.,2024-02-09
1850,1,142,Nail Care,Easy to book.,2024-03-01
1851,4,114,Massage,Great experience.,2024-01-28
1852,1,111,Nail Care,Liked the service.,2024-03-01
1853,2,57,Nail Care,Too expensive for what it is.,2023-12-17
1854,11,454,Massage,Highly recommend the wellness package.,2024-02-28
1855,2,77,Facial,Not worth the price.,2023-12-14
1856,13,490,Massage,Absolutely incredible service!,2024-02-25
1857,1,78,Nail Care,Too expensive for what it is.,2023-12-08
1858,2,87,Facial,Too expensive for what it is.,2023-12-05
1859,2,65,Facial,Too expensive for what it is.,2023-12-21
1860,5,89,Nail Care,Great experience.,2024-02-09
1861,18,291,Wellness Package,Absolutely incredible service!,2024-03-01
1862,5,96,Nail Care,Great experience.,2024-01-02
1863,3,110,Nail Care,Great experience.,2024-01-16
1864,4,100,Facial,Very convenient.,2024-01-17
1865,14,254,Wellness Package,Best home service ever.,2024-02-20
1866,1,124,Nail Care,Easy to book.,2024-02-26
1867,1,62,Nail Care,The pro was late.,2023-12-14
1868,1,78,Facial,Too expensive for what it is.,2023-12-26
1869,12,405,Massage,Absolutely incredible service!,2024-02-20
1870,3,88,Facial,Very convenient.,2024-01-15
1871,2,108,Massage,Good value for money.,2024-01-17
1872,4,92,Nail Care,Very convenient.,2024-01-10
1873,1,50,Nail Care,Not worth the price.,2023-12-03
1874,4,99,Massage,Very convenient.,2024-01-13
1875,1,53,Nail Care,Not worth the price.,2023-12-15
1876,1,77,Facial,Not worth the price.,2023-12-09
1877,3,98,Massage,Very convenient.,2024-01-09
1878,2,50,Facial,Too expensive for what it is.,2023-12-03
1879,2,64,Nail Care,Not worth the price.,2023-12-06
1880,3,116,Facial,Good value for money.,2024-01-21
1881,18,234,Massage,Best home service ever.,2024-02-17
1882,2,90,Facial,The pro was late.,2023-12-04
1883,2,73,Facial,The pro was late.,2023-12-30
1884,18,404,Massage,Highly recommend the wellness package.,2024-02-25
1885,2,69,Facial,The pro was late.,2023-12-08
1886,2,98,Facial,Too expensive for what it is.,2023-12-23
1887,10,284,Massage,Absolutely incredible service!,2024-02-16
1888,1,61,Facial,The pro was late.,2023-12-22
1889,1,160,Nail Care,"First time trying, was okay.",2024-02-27
1890,1,191,Facial,Easy to book.,2024-02-28
1891,1,92,Nail Care,Not worth the price.,2023-12-19
1892,3,122,Nail Care,Great experience.,2024-02-14
1893,1,77,Facial,"First time trying, was okay.",2024-02-27
1894,9,357,Wellness Package,Best home service ever.,2024-02-16
1895,13,465,Massage,Best home service ever.,2024-02-29
1896,3,108,Massage,Very convenient.,2024-01-06
1897,3,132,Facial,Good value for money.,2024-01-19
1898,1,85,Nail Care,The pro was late.,2023-12-25
1899,1,53,Facial,The pro was late.,2023-12-06
1900,3,114,Massage,Good value for money.,2024-01-14
1901,4,122,Nail Care,Very convenient.,2024-02-09
1902,1,131,Facial,Easy to book.,2024-03-01
1903,1,94,Nail Care,The pro was late.,2023-12-22
1904,11,357,Massage,Best home service ever.,2024-02-20
1905,2,89,Nail Care,Not worth the price.,2023-12-21
1906,2,124,Nail Care,Very convenient.,2024-01-17
1907,1,58,Facial,Too expensive for what it is.,2023-12-19
1908,11,329,Wellness Package,Absolutely incredible service!,2024-02-21
1909,3,89,Massage,Very convenient.,2024-01-23
1910,1,162,Wellness Package,Liked the service.,2024-03-01
1911,1,168,Massage,"First time trying, was okay.",2024-02-29
1912,5,114,Facial,Great experience.,2024-02-11
1913,17,430,Massage,Absolutely incredible service!,2024-02-17
1914,2,58,Facial,Too expensive for what it is.,2023-12-24
1915,2,140,Nail Care,Very convenient.,2024-01-31
1916,1,96,Facial,Not worth the price.,2023-12-16
1917,18,453,Massage,Best home service ever.,2024-02-18
1918,1,151,Yoga Session,Liked the service.,2024-02-29
1919,14,494,Massage,Absolutely incredible service!,2024-02-22
1920,17,335,Wellness Package,Highly recommend the wellness package.,2024-02-24
1921,1,96,Facial,Too expensive for what it is.,2023-12-06
1922,11,352,Wellness Package,Absolutely incredible service!,2024-02-26
1923,1,74,Nail Care,Too expensive for what it is.,2023-12-03
1924,1,80,Yoga Session,Liked the service.,2024-02-27
1925,1,52,Nail Care,Too expensive for what it is.,2023-12-18
1926,15,284,Massage,Absolutely incredible service!,2024-02-28
1927,18,336,Wellness Package,Best home service ever.,2024-02-16
1928,2,89,Nail Care,Not worth the price.,2023-12-13
1929,3,141,Facial,Very convenient.,2024-01-19
1930,1,150,Massage,Easy to book.,2024-03-01
1931,1,133,Massage,Liked the service.,2024-02-26
1932,5,143,Facial,Great experience.,2024-01-31
1933,2,139,Massage,Great experience.,2024-01-15
1934,3,115,Facial,Great experience.,2024-01-20
1935,5,88,Facial,Very convenient.,2024-02-02
1936,1,159,Nail Care,"First time trying, was okay.",2024-02-27
1937,4,88,Massage,Great experience.,2024-01-11
1938,4,117,Nail Care,Very convenient.,2024-01-21
1939,11,344,Massage,Highly recommend the wellness package.,2024-02-23
1940,15,337,Massage,Absolutely incredible service!,2024-02-18
1941,16,268,Wellness Package,Best home service ever.,2024-02-18
1942,2,86,Facial,Too expensive for what it is.,2023-12-23
1943,2,63,Facial,The pro was late.,2023-12-28
1944,16,400,Wellness Package,Highly recommend the wellness package.,2024-03-01
1945,4,81,Nail Care,Good value for money.,2024-01-11
1946,2,114,Facial,Good value for money.,2024-01-24
1947,5,88,Nail Care,Great experience.,2024-02-10
1948,2,86,Facial,Too expensive for what it is.,2023-12-11
1949,3,118,Massage,Great experience.,2024-01-28
1950,15,263,Wellness Package,Highly recommend the wellness package.,2024-02-28
1951,3,115,Facial,Great experience.,2024-01-20
1952,19,481,Wellness Package,Best home service ever.,2024-02-17
1953,15,415,Wellness Package,Highly recommend the wellness package.,2024-02-28
1954,1,186,Facial,"First time trying, was okay.",2024-02-26
1955,3,84,Massage,Good value for money.,2024-01-15
1956,1,86,Nail Care,Easy to book.,2024-03-01
1957,1,92,Facial,Not worth the price.,2023-12-07
1958,1,186,Massage,Easy to book.,2024-02-28
1959,13,294,Wellness Package,Highly recommend the wellness package.,2024-02-29
1960,8,409,Wellness Package,Absolutely incredible service!,2024-02-21
1961,2,65,Nail Care,Too expensive for what it is.,2023-12-10
1962,1,81,Nail Care,Easy to book.,2024-02-28
1963,13,263,Wellness Package,Absolutely incredible service!,2024-02-27
1964,9,271,Massage,Best home service ever.,2024-02-26
1965,14,231,Massage,Highly recommend the wellness package.,2024-02-26
1966,2,127,Nail Care,Great experience.,2024-02-11
1967,1,85,Nail Care,Too expensive for what it is.,2023-12-28
1968,1,58,Nail Care,The pro was late.,2023-12-11
1969,1,183,Facial,"First time trying, was okay.",2024-02-28
1970,1,95,Nail Care,Too expensive for what it is.,2023-12-12
1971,1,197,Facial,Liked the service.,2024-03-01
1972,2,59,Facial,The pro was late.,2024-01-01
1973,2,93,Massage,Great experience.,2024-01-14
1974,5,111,Nail Care,Great experience.,2024-02-15
1975,1,144,Massage,Easy to book.,2024-02-26
1976,1,50,Nail Care,Too expensive for what it is.,2023-12-03
1977,13,368,Wellness Package,Highly recommend the wellness package.,2024-02-17
1978,5,134,Massage,Good value for money.,2024-01-31
1979,3,83,Facial,Good value for money.,2024-02-04
1980,1,183,Wellness Package,Liked the service.,2024-02-28
1981,2,98,Facial,The pro was late.,2023-12-10
1982,12,392,Wellness Package,Absolutely incredible service!,2024-03-01
1983,1,50,Nail Care,Not worth the price.,2023-12-15
1984,10,282,Wellness Package,Highly recommend the wellness package.,2024-02-21
1985,1,81,Yoga Session,Easy to book.,2024-02-28
1986,1,152,Yoga Session,"First time trying, was okay.",2024-03-01
1987,2,115,Nail Care,Very convenient.,2024-02-14
1988,2,135,Massage,Good value for money.,2024-01-25
1989,3,103,Nail Care,Great experience.,2024-01-10
1990,1,145,Yoga Session,"First time trying, was okay.",2024-03-01
1991,5,141,Facial,Very convenient.,2024-01-21
1992,2,141,Nail Care,Great experience.,2024-01-19
1993,13,288,Massage,Absolutely incredible service!,2024-02-25
1994,1,167,Wellness Package,Easy to book.,2024-02-28
1995,1,90,Nail Care,The pro was late.,2023-12-26
1996,2,74,Nail Care,The pro was late.,2023-12-18
1997,15,242,Massage,Best home service ever.,2024-02-23
1998,1,123,Yoga Session,"First time trying, was okay.",2024-03-01
1999,1,97,Nail Care,Not worth the price.,2023-12-23
2000,1,86,Nail Care,Not worth the price.,2023-12-22
2001,1,62,Facial,Not worth the price.,2023-12-11
2002,18,490,Wellness Package,Highly recommend the wellness package.,2024-02-19
2003,1,140,Massage,"First time trying, was okay.",2024-02-28
2004,1,91,Facial,Too expensive for what it is.,2023-12-11
2005,18,469,Wellness Package,Best home service ever.,2024-02-24
2006,10,443,Massage,Highly recommend the wellness package.,2024-02-18
2007,16,462,Wellness Package,Best home service ever.,2024-02-25
2008,1,146,Yoga Session,"First time trying, was okay.",2024-02-29
2009,2,61,Facial,Not worth the price.,2023-12-20
2010,1,61,Facial,The pro was late.,2023-12-09
2011,14,406,Wellness Package,Absolutely incredible service!,2024-02-23
2012,1,144,Massage,Easy to book.,2024-02-29
2013,2,70,Facial,Not worth the price.,2023-12-13
2014,1,188,Massage,Liked the service.,2024-02-28
2015,1,192,Massage,"First time trying, was okay.",2024-02-26
2016,1,72,Massage,Easy to book.,2024-02-27
2017,5,107,Nail Care,Very convenient.,2024-01-20
2018,2,108,Facial,Good value for money.,2024-01-09
2019,1,136,Facial,Liked the service.,2024-02-26
2020,4,96,Massage,Very convenient.,2024-02-12
2021,19,228,Wellness Package,Absolutely incredible service!,2024-02-27
2022,4,111,Facial,Great experience.,2024-01-30
2023,1,87,Massage,Liked the service.,2024-02-28
2024,1,124,Nail Care,"First time trying, was okay.",2024-03-01
2025,1,73,Facial,Easy to book.,2024-02-28
2026,1,143,Massage,Liked the service.,2024-02-28
2027,10,453,Wellness Package,Best home service ever.,2024-02-26
2028,15,204,Massage,Highly recommend the wellness package.,2024-02-27
2029,2,50,Facial,Too expensive for what it is.,2023-12-28
2030,1,66,Nail Care,The pro was late.,2023-12-18
2031,1,54,Nail Care,The pro was late.,2023-12-11
2032,16,259,Massage,Best home service ever.,2024-02-20
2033,16,372,Massage,Best home service ever.,2024-02-24
2034,1,188,Wellness Package,Easy to book.,2024-02-28
2035,8,474,Wellness Package,Best home service ever.,2024-02-16
2036,16,326,Wellness Package,Highly recommend the wellness package.,2024-02-19
2037,1,100,Facial,Liked the service.,2024-02-28
2038,2,97,Nail Care,Too expensive for what it is.,2023-12-04
2039,3,103,Massage,Great experience.,2024-01-14
2040,19,415,Wellness Package,Best home service ever.,2024-02-29
2041,1,108,Massage,"First time trying, was okay.",2024-03-01
2042,2,88,Facial,Too expensive for what it is.,2023-12-04
2043,1,120,Massage,"First time trying, was okay.",2024-02-27
2044,1,152,Massage,Easy to book.,2024-02-27
2045,4,97,Nail Care,Good value for money.,2024-02-09
2046,1,83,Facial,The pro was late.,2023-12-06
2047,1,160,Facial,Liked the service.,2024-02-29
2048,4,101,Massage,Very convenient.,2024-02-01
2049,10,208,Massage,Absolutely incredible service!,2024-03-01
2050,2,105,Facial,Very convenient.,2024-01-08
2051,1,66,Facial,The pro was late.,2023-12-19
2052,1,112,Nail Care,Easy to book.,2024-02-26
2053,2,96,Facial,The pro was late.,2023-12-31
2054,1,172,Yoga Session,"First time trying, was okay.",2024-02-27
2055,1,195,Yoga Session,Liked the service.,2024-02-28
2056,1,76,Facial,Too expensive for what it is.,2023-12-05
2057,10,370,Massage,Best home service ever.,2024-02-24
2058,13,267,Wellness Package,Absolutely incredible service!,2024-02-24
2059,12,220,Massage,Absolutely incredible service!,2024-02-16
2060,1,136,Massage,"First time trying, was okay.",2024-02-29
2061,1,118,Wellness Package,"First time trying, was okay.",2024-02-26
2062,2,95,Facial,Not worth the price.,2023-12-30
2063,2,54,Nail Care,Too expensive for what it is.,2024-01-01
2064,2,60,Facial,The pro was late.,2023-12-30
2065,8,491,Massage,Absolutely incredible service!,2024-02-18
2066,1,113,Yoga Session,Easy to book.,2024-02-29
2067,1,68,Nail Care,Not worth the price.,2023-12-09
2068,1,77,Facial,Too expensive for what it is.,2023-12-28
2069,17,434,Wellness Package,Absolutely incredible service!,2024-02-23
2070,14,383,Massage,Highly recommend the wellness package.,2024-02-29
2071,4,127,Facial,Great experience.,2024-01-06
2072,16,298,Massage,Highly recommend the wellness package.,2024-02-29
2073,1,101,Wellness Package,"First time trying, was okay.",2024-02-27
2074,1,78,Massage,"First time trying, was okay.",2024-02-27
2075,3,84,Nail Care,Good value for money.,2024-02-13
2076,2,114,Massage,Good value for money.,2024-02-11
2077,12,398,Massage,Best home service ever.,2024-02-27
2078,3,92,Facial,Very convenient.,2024-01-29
2079,5,149,Facial,Great experience.,2024-01-27
2080,4,84,Massage,Good value for money.,2024-01-28
2081,1,165,Massage,Easy to book.,2024-02-27
2082,2,129,Nail Care,Very convenient.,2024-02-08
2083,1,187,Yoga Session,Easy to book.,2024-02-27
2084,5,81,Nail Care,Great experience.,2024-02-06
2085,2,54,Nail Care,The pro was late.,2023-12-21
2086,1,76,Facial,"First time trying, was okay.",2024-02-29
2087,4,85,Nail Care,Very convenient.,2024-01-28
2088,2,54,Facial,Too expensive for what it is.,2023-12-23
2089,1,179,Facial,Liked the service.,2024-02-29
2090,9,212,Massage,Highly recommend the wellness package.,2024-02-16
2091,4,126,Facial,Very convenient.,2024-02-15
2092,11,392,Wellness Package,Highly recommend the wellness package.,2024-03-01
2093,1,51,Facial,Too expensive for what it is.,2023-12-16
2094,2,127,Massage,Very convenient.,2024-01-15
2095,3,142,Nail Care,Good value for money.,2024-02-01
2096,1,166,Facial,"First time trying, was okay.",2024-02-28
2097,2,116,Nail Care,Good value for money.,2024-01-04
2098,2,96,Facial,The pro was late.,2023-12-18
2099,5,103,Facial,Very convenient.,2024-01-15
2100,1,87,Nail Care,Not worth the price.,2023-12-30
2101,1,78,Facial,Not worth the price.,2023-12-10
2102,3,111,Facial,Very convenient.,2024-02-11
2103,2,117,Nail Care,Great experience.,2024-01-21
2104,19,284,Wellness Package,Highly recommend the wellness package.,2024-02-19
2105,12,312,Massage,Best home service ever.,2024-02-28
2106,2,78,Nail Care,Too expensive for what it is.,2023-12-10
